k,seed,split,auroc,f1,accuracy,precision,recall,loss
1,13,ood,0.49997898062134055,0.5132345262481424,0.49946307616058155,0.4994918301931045,0.5277548323145548,3.1386381014492586
1,13,test,0.999952374877748,0.9966804979253112,0.9963319578175149,0.9975083056478405,0.9958540630182421,0.012744195661334612
1,14,ood,0.4976765006198755,0.6385688475550159,0.4959937221212622,0.49776053931754166,0.8904675367586321,3.1509500223739733
1,14,test,0.9992231151932643,0.9983416252072969,0.9981659789087575,0.9983416252072969,0.9983416252072969,0.012349351036075108
1,15,ood,0.49880825138175205,0.6416320318445238,0.4943003469354039,0.49687216681776974,0.9054188005947464,4.810691844845165
1,15,test,0.9995832801802951,0.9983416252072969,0.9981659789087575,0.9983416252072969,0.9983416252072969,0.014590056625056077
1,16,ood,0.510102337797061,0.5661955581194116,0.5030563357013051,0.5023672424824056,0.648603998017512,3.339348290760262
1,16,test,0.999214610707148,0.9979278905926233,0.9977074736359468,0.9975144987572494,0.9983416252072969,0.016844226169664384
1,17,ood,0.4819897973484891,0.5866443514644352,0.4899636543862548,0.4931622488603748,0.7238559392037006,3.73152715924394
1,17,test,0.9992677637453757,0.9983416252072969,0.9981659789087575,0.9983416252072969,0.9983416252072969,0.017230313566520584
1,18,ood,0.5021584251005539,0.12856626941133983,0.5016933751858582,0.5117883841288097,0.073517264166529,4.737183131255128
1,18,test,0.9999948973083302,0.9987557030277893,0.9986244841815681,0.9991701244813278,0.9983416252072969,0.0053752635017322
1,19,ood,0.4956165844528406,0.5444019742457417,0.49293738641995705,0.4942389326864767,0.6058979018668429,2.58016338948372
1,19,test,0.9993068843815113,0.9979278905926233,0.9977074736359468,0.9975144987572494,0.9983416252072969,0.01424564115006723
1,20,ood,0.4923141674719831,0.5662268012137464,0.4922352552453329,0.494210396649421,0.6628118288452007,3.1654913038054735
1,20,test,0.9989637283667132,0.9975165562913907,0.9972489683631361,0.9958677685950413,0.9991708126036484,0.018180315900004327
2,1,ood,0.5032280968794591,0.6444988916112472,0.4966132496282835,0.4981513211290468,0.9126053196761936,3.4788778869489323
2,1,test,0.9994036329069084,0.9984051036682615,0.9981840193704601,0.9989361702127659,0.997874601487779,0.014207632596096049
2,2,ood,0.5097381474654374,0.6270173709498583,0.4998347926647943,0.4999017778214321,0.8408227325293243,4.424489270293497
2,2,test,0.9998370826738171,0.9984067976633032,0.9981840193704601,0.9978768577494692,0.9989373007438895,0.012586088021591352
2,3,ood,0.49704490257857453,0.6209548822812119,0.49929786882537586,0.4995723700759672,0.8202544192962168,3.854850882396122
2,3,test,0.9997548766835413,0.9989384288747346,0.9987893462469734,0.9978791092258749,1.0,0.007984803889572643
2,4,ood,0.5023031248095428,0.5961846318036286,0.4999173963323972,0.49994406533169256,0.7383115810341979,2.403799750491524
2,4,test,0.9999342352077795,0.997874601487779,0.9975786924939467,0.997874601487779,0.997874601487779,0.009623512301634317
2,5,ood,0.5049349038610944,0.5295543393275997,0.5029737320337023,0.5026718123793974,0.559474640674046,3.455818160364461
2,5,test,0.9995299312010594,0.9994689325544344,0.9993946731234867,0.9989384288747346,1.0,0.006552378427281487
2,6,ood,0.5011470794533741,0.5880863585041229,0.5027672228646952,0.5019566614099644,0.7098959193788205,2.7016104031231163
2,6,test,0.9993371207875036,0.9978768577494692,0.9975786924939467,0.9968186638388123,0.9989373007438895,0.011243079908756325
2,7,ood,0.4842564376205569,0.44937966356130515,0.48492483066248143,0.4826899364507256,0.4203700644308607,2.4750940488698148
2,7,test,0.9999641282951525,0.9984084880636604,0.9981840193704601,0.996822033898305,1.0,0.007282261086192403
2,8,ood,0.5054392154231869,0.08812636988889729,0.5016933751858582,0.5182222222222223,0.04815793821245663,4.693703006481332
2,8,test,0.999506016731161,0.997344662772172,0.9969733656174334,0.9968152866242038,0.997874601487779,0.012372342090762127
2,9,ood,0.49298507151255927,0.48953992507471483,0.49913266149017016,0.49909878980345035,0.4803403271105237,3.0963816640399093
2,9,test,0.9998176521670247,0.9989384288747346,0.9987893462469734,0.9978791092258749,1.0,0.00935840514690566
2,10,ood,0.5127026816019047,0.050851447853723614,0.5004543201718157,0.5086342229199372,0.02676358830332067,4.611083138388393
2,10,test,0.9998923848854572,0.9930666666666667,0.9921307506053268,0.9967880085653105,0.9893730074388948,0.018200810817199035
2,11,ood,0.5120946412313785,0.6452780615968472,0.4981414174789361,0.4989841527834214,0.912935734346605,3.2292125055005423
2,11,test,0.9996084005554136,0.9984051036682615,0.9981840193704601,0.9989361702127659,0.997874601487779,0.013673807074750445
2,12,ood,0.5029832847459643,0.2517577402244974,0.49892615232116305,0.49683544303797467,0.16859408557739963,3.30836540024575
2,12,test,0.9997668339184905,0.9968152866242038,0.9963680387409201,0.9957582184517497,0.997874601487779,0.009079750018792345
2,13,ood,0.5012291611334856,0.5477645305514158,0.49867834131835453,0.4989140762861409,0.6072195605484884,2.7968495873195494
2,13,test,0.9985337440643539,0.9973418394471026,0.9969733656174334,0.997872340425532,0.9968119022316685,0.019624534316440425
2,14,ood,0.5142476485794066,0.09836311758522301,0.5040475797125392,0.5404290429042904,0.05410540227986123,4.412714669694989
2,14,test,0.9998146628582874,0.9957446808510638,0.9951573849878934,0.9968051118210862,0.9946865037194474,0.02411757280571272
2,15,ood,0.4884719096627841,0.5321045014852617,0.49256566991574424,0.49364047484454493,0.5770692218734512,3.267039688370502
2,15,test,0.9997698232272278,0.9984051036682615,0.9981840193704601,0.9989361702127659,0.997874601487779,0.012432912325878603
2,16,ood,0.48569183157673057,0.5986323673070661,0.49091359656368744,0.49408729305525695,0.7592929126053197,3.9128589180926823
2,16,test,0.9987616788555731,0.9973390101117616,0.9969733656174334,0.9989339019189766,0.9957492029755579,0.01098223655491473
2,17,ood,0.48675271486035476,0.6303466906798739,0.49136791673550306,0.495072846433118,0.8673385098298364,3.6936455109800104
2,17,test,0.9991981179312189,0.9989373007438895,0.9987893462469734,0.9989373007438895,0.9989373007438895,0.0080962920105776
2,18,ood,0.5082296650254106,0.0665328805186786,0.500495622005617,0.5070588235294118,0.035602180736824716,4.467296227863679
2,18,test,0.9994529565010739,0.9936102236421726,0.9927360774818402,0.9957310565635006,0.9914984059511158,0.030408070022671242
2,19,ood,0.5042317901217804,0.589969501863775,0.5002478110028086,0.5001723741668582,0.7190649264827358,3.468717339804182
2,19,test,0.9992735979768358,0.997872340425532,0.9975786924939467,0.9989350372736954,0.9968119022316685,0.017177877658241414
2,20,ood,0.48759931374952714,0.6120738546852353,0.4914918222369073,0.4947534637326813,0.8023294234264001,3.8748356595910995
2,20,test,0.9998864062679825,0.9989373007438895,0.9987893462469734,0.9989373007438895,0.9989373007438895,0.010650589927816046
3,1,ood,0.5005722791098368,0.6338600451467269,0.4975631918057162,0.4986031535584071,0.8698166198579217,1.8376813127488252
3,1,test,0.998915367529529,0.9965205288796103,0.9960159362549801,0.9972144846796658,0.9958275382475661,0.017682151863118632
3,2,ood,0.4859110390296803,0.6309441244760727,0.49450685610441103,0.4968419053046493,0.8641995704609284,5.042330935699764
3,2,test,0.9989932119652087,0.9965253648366922,0.9960159362549801,0.9958333333333333,0.9972183588317107,0.03165377570268788
3,3,ood,0.49143755259621014,0.5659494201481068,0.48678341318354534,0.49031594237985715,0.6691723112506195,4.1348342108128096
3,3,test,0.9998728540883898,0.9986072423398329,0.998406374501992,1.0,0.9972183588317107,0.015062291086292135
3,4,ood,0.4976367033382554,0.6572944896115628,0.4985957376507517,0.4992709494810876,0.9616718982322815,3.928281902479412
3,4,test,0.9999870259273866,0.9986091794158554,0.998406374501992,0.9986091794158554,0.9986091794158554,0.005975778297033685
3,5,ood,0.5029542854408832,0.59442932500084,0.5014455641830498,0.5009911083423005,0.7307120436147365,3.7579714759810283
3,5,test,0.999286426006269,0.9986072423398329,0.998406374501992,1.0,0.9972183588317107,0.011986205094410706
3,6,ood,0.4747229160751377,0.6348761660656275,0.494011234098794,0.4966195738331701,0.8798116636378656,3.4232222281994305
3,6,test,0.9977970024702635,0.9910158949550795,0.9896414342629483,0.9848901098901099,0.9972183588317107,0.027833999721042346
3,7,ood,0.4898319804827717,0.6265884652981427,0.49512638361143235,0.4971400872515754,0.8471832149347431,3.035939953512607
3,7,test,0.999203391941544,0.99721059972106,0.9968127490039841,1.0,0.9944367176634215,0.01537549511740508
3,8,ood,0.5158423271891834,0.06643952299829642,0.5020650916900711,0.530940594059406,0.03543697340161903,3.50502287753794
3,8,test,0.9997197600315529,0.9930362116991643,0.9920318725099602,0.9944211994421199,0.9916550764951322,0.02355490431145881
3,9,ood,0.49383893046305083,0.6414695698104349,0.49537419461424087,0.4974513016566539,0.9028580868990583,3.520640256767908
3,9,test,0.9989413156747555,0.9979094076655052,0.9976095617529881,1.0,0.9958275382475661,0.018195697240298615
3,10,ood,0.5281539036926663,0.18565862328252103,0.5079712539236743,0.53824811732065,0.11217578060465885,3.115032964023728
3,10,test,0.9993980030307434,0.9965253648366922,0.9960159362549801,0.9958333333333333,0.9972183588317107,0.018846908998602883
3,11,ood,0.5041430078963538,0.6569509279289537,0.5022302990252767,0.5011725875097716,0.9532463241367917,3.310247585077769
3,11,test,0.9998027940962779,0.9986072423398329,0.998406374501992,1.0,0.9972183588317107,0.010926014071810642
3,12,ood,0.5055969409376817,0.6484622017821213,0.49487857260862383,0.49726679597954504,0.9317693705600528,4.2934768160462085
3,12,test,0.9990165652959127,0.9979123173277662,0.9976095617529881,0.9986072423398329,0.9972183588317107,0.016801706174874198
3,13,ood,0.476448964948615,0.6635314946471549,0.497645795473319,0.49881462379902675,0.9906657855608789,3.2425303506976193
3,13,test,0.9997327341041663,0.9923664122137404,0.9912350597609562,0.9903047091412742,0.9944367176634215,0.030442685983143748
3,14,ood,0.4943169481846421,0.6445877636395329,0.49471336527341814,0.49713210252733464,0.9164050883859244,2.23627812470478
3,14,test,0.9997534926203475,0.9972144846796658,0.9968127490039841,0.99860529986053,0.9958275382475661,0.01913184053846635
3,15,ood,0.5084605506691007,0.6123996145197559,0.5016520733520569,0.5010513036164844,0.7873781595902858,1.9834237619742376
3,15,test,0.9999195607497976,0.9965108164689462,0.9960159362549801,1.0,0.9930458970792768,0.010831840408718563
3,16,ood,0.48666610928865073,0.6155247698928784,0.49450685610441103,0.49662898565417957,0.8092681315050388,2.9143681910720654
3,16,test,0.9999299400078883,0.9951287404314544,0.9944223107569721,0.9958217270194986,0.9944367176634215,0.013899874965227354
3,17,ood,0.5063487632744831,0.4272233342865313,0.503634561374525,0.5049571879224876,0.3702296381959359,2.898671732868512
3,17,test,0.9986442094119112,0.9930555555555556,0.9920318725099602,0.9916782246879334,0.9944367176634215,0.04010578521547359
3,18,ood,0.4729181596759873,0.6593217038088084,0.4942590451016025,0.49708436464320177,0.9787708574260697,4.865120299578766
3,18,test,0.9996055881925561,0.9944444444444445,0.9936254980079682,0.9930651872399445,0.9958275382475661,0.028618114415530728
3,19,ood,0.5019280580326724,0.6450733631038682,0.4944655542706096,0.49700625558534406,0.9188005947464067,4.0956758286705846
3,19,test,0.9999844311128641,0.9986072423398329,0.998406374501992,1.0,0.9972183588317107,0.010969002837646258
3,20,ood,0.5100002090679312,0.17576381737040853,0.5041714852139435,0.5205368035786905,0.10573269453163721,2.9727212959344413
3,20,test,0.9996341311523053,0.9979123173277662,0.9976095617529881,0.9986072423398329,0.9972183588317107,0.012794994233263423
4,1,ood,0.49695755325998725,0.623490263741681,0.49529159094663805,0.4971990171990172,0.835783908805551,2.822243568476393
4,1,test,0.9999597787833081,0.9970617042115573,0.9966666666666667,0.9960861056751468,0.9980392156862745,0.018144006921171116
4,2,ood,0.496287000622755,0.6468317320251952,0.49748058813811336,0.4986350413962855,0.9203700644308608,2.86896335376338
4,2,test,0.9999446958270488,0.9960629921259843,0.9955555555555555,1.0,0.9921568627450981,0.014806678459441674
4,3,ood,0.4818711014869506,0.6492634503516337,0.49946307616058155,0.4997104290105582,0.9265653395010739,3.9815343003275605
4,3,test,0.9994419306184013,0.9951124144672532,0.9944444444444445,0.9922027290448343,0.9980392156862745,0.023753873536720517
4,4,ood,0.49452297971803605,0.6376209414139016,0.49570460928465226,0.49759125440059293,0.8873285973897241,2.7511637191555143
4,4,test,0.9989994972347913,0.9941060903732809,0.9933333333333333,0.9960629921259843,0.9921568627450981,0.035589997088616904
4,5,ood,0.47315007564792844,0.6546948885386175,0.49330910292416985,0.4965417129194774,0.9606806542210474,3.9272891899536684
4,5,test,0.9983107088989444,0.9921568627450981,0.9911111111111112,0.9921568627450981,0.9921568627450981,0.03358079349433457
4,6,ood,0.4776091282061051,0.6280857709171722,0.488518090203205,0.49344092110230275,0.8637865521229142,2.831871845047119
4,6,test,0.9999698340874812,0.9970617042115573,0.9966666666666667,0.9960861056751468,0.9980392156862745,0.00958020847886881
4,7,ood,0.49325572032103987,0.6259729871088823,0.4978936064761275,0.49874981614943376,0.8403271105237072,3.137571627626016
4,7,test,0.9997134238310709,0.9960861056751468,0.9955555555555555,0.994140625,0.9980392156862745,0.025299346219228403
4,8,ood,0.5002734805053297,0.09966178128523112,0.5052453328927804,0.5529608006672226,0.05476623162068396,3.5600400603467217
4,8,test,0.9998793363499247,0.9931170108161259,0.9922222222222222,0.9960552268244576,0.9901960784313726,0.017521078971310937
4,9,ood,0.4817623404461646,0.5693242111142139,0.4904179745580704,0.4929875468504413,0.6736329093011729,3.419128893152411
4,9,test,0.998172448466566,0.9960707269155207,0.9955555555555555,0.9980314960629921,0.9941176470588236,0.027761956641840918
4,10,ood,0.476390741167378,0.6476903151532595,0.4944242524368082,0.49701841954149917,0.9294564678671733,3.531640385394446
4,10,test,0.9941427853192559,0.9921568627450981,0.9911111111111112,0.9921568627450981,0.9921568627450981,0.051586529536068376
4,11,ood,0.48807052175194887,0.5089508990592625,0.48905501404262347,0.4898754489187744,0.5295721130018173,2.125254116332358
4,11,test,0.9989391654097537,0.9960707269155207,0.9955555555555555,0.9980314960629921,0.9941176470588236,0.0224222616264436
4,12,ood,0.48516026749122765,0.63436096976953,0.4954567982818437,0.49741832519714607,0.8753510655873121,2.92676292552983
4,12,test,0.9995223730517848,0.9970559371933267,0.9966666666666667,0.9980353634577603,0.996078431372549,0.011744553199291815
4,13,ood,0.49233354924282613,0.5066613000603744,0.4937634230959855,0.4940733181568412,0.5199074838922848,2.0603278000572085
4,13,test,0.9982855706385119,0.9931170108161259,0.9922222222222222,0.9960552268244576,0.9901960784313726,0.032904407705967156
4,14,ood,0.49160978799829436,0.6425125010965874,0.49508508177763094,0.4973065954461093,0.9074838922848174,3.7685566038598246
4,14,test,0.9994519859225741,0.9980392156862745,0.9977777777777778,0.9980392156862745,0.9980392156862745,0.01747051207423973
4,15,ood,0.47462985218760795,0.6450381679389313,0.49297868825375846,0.4962185247797847,0.9213613084420949,3.81851784685455
4,15,test,0.9962594268476621,0.9931439764936337,0.9922222222222222,0.9921722113502935,0.9941176470588236,0.049830460502687794
4,16,ood,0.5053816091565639,0.5077618069815195,0.5049562200561705,0.5049003593596864,0.5106558731207665,1.9408322615226634
4,16,test,0.9995223730517848,0.9921568627450981,0.9911111111111112,0.9921568627450981,0.9921568627450981,0.031952767055592066
4,17,ood,0.49655918468856347,0.4647553918990005,0.49570460928465226,0.49514291051746684,0.4378820419626631,2.0480089238801753
4,17,test,0.9998139768728004,0.9980430528375733,0.9977777777777778,0.99609375,1.0,0.012431229623275456
4,18,ood,0.4885338282966567,0.6634056863344543,0.4997934908309929,0.49989528795811516,0.9858747728399141,3.35753115995872
4,18,test,0.9969381598793363,0.9872673849167483,0.9855555555555555,0.9863013698630136,0.9882352941176471,0.07156150470435588
4,19,ood,0.47796980450428944,0.6405610753945061,0.4919874442425244,0.495613638419101,0.9053361969271435,3.3426200912409074
4,19,test,0.9978833584715937,0.9941291585127201,0.9933333333333333,0.9921875,0.996078431372549,0.03844286491723073
4,20,ood,0.514032804668951,0.11462246777163904,0.5035932595407236,0.5296119809394145,0.06426565339501074,4.23561169661385
4,20,test,0.999089994972348,0.9931170108161259,0.9922222222222222,0.9960552268244576,0.9901960784313726,0.028172170657038302
5,1,ood,0.5144068752343997,0.5868912025714486,0.5116471171320006,0.508537176071688,0.6937882041962663,1.8045943116811025
5,1,test,0.9923281117820367,0.9787234042553191,0.9767080745341615,0.9745762711864406,0.9829059829059829,0.09349275296110482
5,2,ood,0.518876613183578,0.24447119954375515,0.50755823558566,0.5248979591836734,0.15934247480588137,3.3766834016943466
5,2,test,0.9990373676380503,0.9870875179340028,0.9860248447204969,0.9942196531791907,0.98005698005698,0.07281668923470923
5,3,ood,0.4843195946953407,0.5783510783510784,0.4896745415496448,0.49273171298988255,0.6999834792664794,4.175689579237405
